Group,Phase,Mineralogy,Grain Label,Reference,Meteorite,Technique,Size (nm),Notes,17O/16O,Error[17O/16O],18O/16O,Error[18O/16O],d(29Si/28Si),Error[d(29Si/28Si)],d(30Si/28Si),Error[d(30Si/28Si)],d(25Mg/24Mg),Error[d(25Mg/24Mg)],d(26Mg/24Mg),Error[d(26Mg/24Mg)],27Al/24Mg,Error[27Al/24Mg],26Al/27Al,Error[26Al/27Al],41Ca/42Ca,Error[41Ca/42Ca],d(42Ca/40Ca),Error[d(42Ca/40Ca)],d(43Ca/40Ca),Error[d(43Ca/40Ca)],d(44Ca/40Ca),Error[d(44Ca/40Ca)],d(46Ti/48Ti),Error[d(46Ti/48Ti)],d(47Ti/48Ti),Error[d(47Ti/48Ti)],d(49Ti/48Ti),Error[d(49Ti/48Ti)],d(50Ti/48Ti),Error[d(50Ti/48Ti)],d(50Cr/52Cr),Error[d(50Cr/52Cr)],d(53Cr/52Cr),Error[d(53Cr/52Cr)],d(54Cr/52Cr),Error[d(54Cr/52Cr)],d(54Fe/56Fe),Error[d(54Fe/56Fe)],d(57Fe/56Fe),Error[d(57Fe/56Fe)],d(58Fe/56Fe),Error[d(58Fe/56Fe)],d(60Ni/58Ni),Error[d(60Ni/58Ni)],d(61Ni/58Ni),Error[d(61Ni/58Ni)],d(62Ni/58Ni),Error[d(62Ni/58Ni)]
1,Silicate,,5d-13-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",240,,0.0005530000,0.0000210000,0.0020400000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,5d-13-o2,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",265,,0.0005380000,0.0000210000,0.0020000000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,5d-13-o3,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",175,,0.0004610000,0.0000200000,0.0017300000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,5d-14-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",220,,0.0004810000,0.0000200000,0.0020500000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1x,Silicate,,5d-17-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",180,"1x = ""extreme group 1""",0.0033800000,0.0000500000,0.0019200000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,5d-18-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",200,,0.0010700000,0.0000300000,0.0020100000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,5e-1-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",185,,0.0004840000,0.0000230000,0.0019700000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,5e-7-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",285,,0.0006800000,0.0000310000,0.0012300000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,5e-7-o2,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",195,,0.0005400000,0.0000220000,0.0019700000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,6a-2-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",315,,0.0008030000,0.0000360000,0.0018400000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,6a-8-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",165,,0.0004800000,0.0000260000,0.0019600000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,6b-10-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",230,,0.0003730000,0.0000200000,0.0028200000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,9a-6-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",255,,0.0005540000,0.0000180000,0.0018700000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Complex,,3a-1-o2,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",480,,0.0004420000,0.0000100000,0.0017800000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,Area 1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",,,0.0004600000,0.0000160000,0.0016700000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,Area 2,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",,,0.0004360000,0.0000140000,0.0017800000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,Area 3,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",,,0.0004250000,0.0000230000,0.0018200000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Complex,,5a-1-o2,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",315,,0.0005470000,0.0000190000,0.0015400000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,3c-13-o2,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",145,,0.0005920000,0.0000190000,0.0019700000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,3g-13-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",165,,0.0004960000,0.0000140000,0.0017400000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,4b-7-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",230,,0.0004830000,0.0000190000,0.0015900000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,4b-16-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",205,,0.0005010000,0.0000190000,0.0019100000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,5a-5-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",225,,0.0006170000,0.0000240000,0.0021500000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,5a-19-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",205,,0.0006450000,0.0000200000,0.0020800000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,5b-1-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",195,,0.0005840000,0.0000170000,0.0018600000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,,5d-17-o2,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",215,,0.0006530000,0.0000230000,0.0020300000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Oxide,Corundum,7a-1-o1,Floss MAPS 2012,Adelaide,"Wash U NanoSims, Auger nanoprobe",570,,0.0015700000,0.0000200000,0.0018800000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-rich,M1A3–3,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",280 x 240,,0.0005700000,0.0000180000,0.0020400000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine-Like(?),M1A3–4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",200 x 140,Inexact stoichiometry,0.0005700000,0.0000180000,0.0020400000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Intermediate,M1B-2,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",380 x 300,,0.0005250000,0.0000200000,0.0018600000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine-like,M1B-4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",240 x 150,,0.0004800000,0.0000180000,0.0019700000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene-like,M1B2–2,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",300 x 190,,0.0005670000,0.0000250000,0.0018300000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Intermediate,M1B2–4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",350 x 210,,0.0006080000,0.0000200000,0.0014300000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Intermediate,M1B2–5a,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",160 x 120,,0.0006730000,0.0000210000,0.0020400000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Intermediate,M1B2–5b,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",250 x 190,,0.0007340000,0.0000320000,0.0013100000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Intermediate,M1D-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",230 x 180,,0.0003900000,0.0000160000,0.0022800000,0.00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,SiO2,M1D-2,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",300 x 260,,0.0004260000,0.0000200000,0.0027300000,0.00008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene-like,M1E2–3,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",140 x 120,,0.0005740000,0.0000150000,0.0017400000,0.00008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Pyroxene-like,M1E2–5,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",180 x 140,,0.0004020000,0.0000180000,0.0025600000,0.00007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-rich,M1K-4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",430 x 300,,0.0005800000,0.0000170000,0.0015200000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Olivine-like,M1M-2,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",300 x 180,,0.0003800000,0.0000140000,0.0023000000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-poor,M1M-3,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",400 x 270,,0.0009620000,0.0000260000,0.0015700000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene-like,M1N3,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",210 x 160,,0.0012640000,0.0000380000,0.0020800000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine-like,M1N6–1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",430 x 360,,0.0006030000,0.0000140000,0.0018500000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine-like,M1P-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",250 x 190,,0.0005010000,0.0000250000,0.0020500000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Olivine-like(?),M1P-5,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",310 x 250,Inexact stoichiometry,0.0007510000,0.0000260000,0.0045900000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Oxide,Spinel,M1P-6,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",210 x 190,,0.0010770000,0.0000380000,0.0042000000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Silicate,Olivine-like(?),M1Q-7,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",520 x 330,Inexact stoichiometry,0.0008630000,0.0000240000,0.0009300000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-poor,M1Q-8,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",270 x 270,,0.0005710000,0.0000200000,0.0019800000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-rich,M1R-1a,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",170 x 150,,0.0005840000,0.0000240000,0.0019700000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-poor,M1R-1b,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",180 x 140,,0.0004950000,0.0000230000,0.0016500000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Si-poor,M1R-1d,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",200 x 140,,0.0004330000,0.0000170000,0.0022800000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-poor,M1R-7,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",260 x 220,,0.0005020000,0.0000290000,0.0014400000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine-like,M1S-2,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",220 x 170,,0.0006240000,0.0000240000,0.0014300000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine-like,M1S-4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",330 x 210,,0.0005520000,0.0000220000,0.0018000000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene-like,M1T-6,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",470 x 390,,0.0006250000,0.0000370000,0.0019400000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Intermediate,M1U-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",180 x 150,,0.0005290000,0.0000270000,0.0031200000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene-like,M1U-2a,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",260 x 160,,0.0006730000,0.0000390000,0.0021100000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,Si-rich,M1U-2b,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",390 x 320,,0.0004260000,0.0000260000,0.0027400000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Si-poor,M1U-3,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",460 x 270,,0.0005840000,0.0000260000,0.0018100000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Pyroxene-like,M1U-6,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",330 x 210,,0.0008300000,0.0000380000,0.0019800000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,Olivine-like,M1U-7,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",320 x 200,,0.0006130000,0.0000300000,0.0020300000,0.00001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M1W-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",310 x 310,,0.0011270000,0.0000550000,0.0020000000,0.00007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2A-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",420 x 380,,0.0004410000,0.0000130000,0.0016000000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2C-2a,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",340 x 340,,0.0004890000,0.0000140000,0.0019800000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2C-2b,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",270 x 250,,0.0004730000,0.0000170000,0.0020000000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2D-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",390 x 390,,0.0006750000,0.0000130000,0.0018600000,0.00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2D-2,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",460 x 410,,0.0006060000,0.0000260000,0.0019100000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2D-6,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",340 x 340,,0.0005890000,0.0000130000,0.0021600000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2D-13,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",570 x 520,,0.0005990000,0.0000110000,0.0014000000,0.00002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,M2D-17,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",300 x 300,,0.0004790000,0.0000150000,0.0026900000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2D-20,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",410 x 360,,0.0004920000,0.0000150000,0.0020800000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2G-3,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",430 x 380,,0.0005410000,0.0000160000,0.0020900000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Silicate,,M2G-10a,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",500 x 450,,0.0004140000,0.0000140000,0.0023700000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2G-10b,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",300 x 290,,0.0003800000,0.0000230000,0.0017600000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2H-10,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",230 x 200,,0.0005710000,0.0000340000,0.0019800000,0.00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2K-9,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",350 x 350,,0.0005220000,0.0000220000,0.0019300000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2L-5,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",390 x 390,,0.0009990000,0.0000480000,0.0019500000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2L-C-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",350 x 350,,0.0008370000,0.0000600000,0.0019400000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2M-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",300 x 260,,0.0010920000,0.0000590000,0.0020200000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2M-2,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",330 x 280,,0.0005760000,0.0000270000,0.0019700000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2M-4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",420 x 390,,0.0006480000,0.0000230000,0.0015700000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2M-7,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",350 x 350,,0.0005950000,0.0000230000,0.0015600000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2M-8,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",220 x 220,,0.0006630000,0.0000450000,0.0013800000,0.00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2M-16,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",380 x 350,,0.0007560000,0.0000300000,0.0020000000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M2N-4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",420 x 420,,0.0006180000,0.0000240000,0.0020100000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M3C-3,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",390 x 390,,0.0006510000,0.0000280000,0.0019500000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M3C-4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",310 x 310,,0.0005940000,0.0000330000,0.0019800000,0.00007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M3C-7a,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",420 x 420,,0.0005400000,0.0000750000,0.0019500000,0.00006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M3C-7b,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",380 x 350,,0.0006000000,0.0000270000,0.0020700000,0.00004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M3E-1,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",300 x 270,,0.0007280000,0.0000340000,0.0021400000,0.00005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Silicate,,M3E-4,Zhao ApJ 2013,GRV 021710,"Wash U NanoSims, Auger nanoprobe, IGGCAS NanoSIMS",380 x 350,,0.0004990000,0.0000200000,0.0016600000,0.00003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
